filename,pageNum
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJS___28__391L.pdf,28
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100__102D.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___370__541W.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100_1489W.pdf,67
/Users/jillnaiman/tmpADSDownloads/pdfs/1967AJ_____72__407R.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2896D.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2471T.pdf,33
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___190__291M.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1911ApJ____33__185B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460_1042A.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___340__362H.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1949ApJ___109__528L.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___368__298S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___445__978I.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ_____99__303P.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101__892M.pdf,28
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89__267A.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468L__37H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___399L_125F.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___341__288S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___308__743D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___205R_308K.pdf,324
/Users/jillnaiman/tmpADSDownloads/pdfs/1970ApJS___19__281B.pdf,26
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___414L__77B.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___66____1U.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJS___32___89G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94_1222A.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87__980S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1927ApJ____65__140B.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1938ApJ____87__361N.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1980AJ_____85_1592A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___333__491C.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____108_2226H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1797W.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___457__291C.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___461__593M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___457__703K.pdf,26
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100_1151H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1683P.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___370__102C.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___348__333C.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___425__814H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___75__987W.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2712H.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___337__355L.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89_1712A.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68____1L.pdf,131
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___153__151L.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1953ApJ___117__238J.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___94__583G.pdf,28
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___297L__17N.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1959ApJ___130__507P.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1903ApJ____17___48P.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___286__450S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__723M.pdf,30
/Users/jillnaiman/tmpADSDownloads/pdfs/1953ApJ___117__292B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___378__611T.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___413__210S.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___63__645U.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___471__521N.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79_1006J.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1576F.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___214__111M.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJS___94__583G.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___439__722S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___438__794M.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___394__363P.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___439__722S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___357__539H.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79_1006J.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___349L__43R.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2549R.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1834C.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1942ApJ____95____5M.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1925ApJ____61___17N.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___297L__17N.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____107____8F.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1970ApJS___22__249D.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1906ApJ____23__269C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1906ApJ____24__278C.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___337__355L.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1988AJ_____96__233H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ_____99__888W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___79__469H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___141__965S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___337__739S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1977AJ_____82__947S.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68__371H.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68__715K.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___247__750W.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___463__609D.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___455L__81B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80__972S.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1797W.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87__980S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102__914M.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___465__691S.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1983AJ_____88__489S.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1971AJ_____76_1082V.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJ___185__985H.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1982AJ_____87__314K.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJS___50__421J.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___451L___1S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___273__647S.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___321__593K.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110_1576C.pdf,23
/Users/jillnaiman/tmpADSDownloads/pdfs/1971ApJ___169__537H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1934ApJ____79___98K.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJ___342__883B.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___468L__37H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___141_1502B.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____109_1211K.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2471T.pdf,32
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____104__340L.pdf,81
/Users/jillnaiman/tmpADSDownloads/pdfs/1911ApJ____33__185B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466__742J.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1940ApJ____91__546S.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114_1138G.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___98__219Y.pdf,99
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92__534B.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___73__661H.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1980ApJ___242__673W.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_1324D.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80__208V.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___96__223A.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___471__643K.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___306__130K.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJ___213L__49H.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1872S.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___209__621D.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___420__318H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___353__281N.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___276__472C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___293___83V.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___190__525S.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79_1365B.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1995AJ____110___32O.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___80__501O.pdf,39
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___221__422U.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___470_1198A.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112__565C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1974AJ_____79__453L.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___462__355M.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1987AJ_____94_1260J.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1937ApJ____86___94S.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___439__365S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___460__744H.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____102_1715B.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___38___69Z.pdf,117
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___72___61L.pdf,25
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___469__629M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___62___39S.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___426__345P.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___385L__27Z.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_1636M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___370__118S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106__272R.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___408__565H.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_1227P.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___139__817C.pdf,27
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___404L__59S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1965ApJ___141_1492B.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1896ApJ_____3__114H.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___72___75O.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___435__738F.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___305__136C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___232L_151R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1914ApJ____39__370B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1954ApJS____1___39J.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___433__811R.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJS___46__117U.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112__359V.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___417__613Z.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1979AJ_____84_1167S.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___66__233B.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2141S.pdf,46
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___325__596W.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1982ApJ___262__529H.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1964ApJ___140__292G.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___77__451L.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___321L__29M.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___369L__67P.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1962ApJ___135__661H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1961ApJ___134__809Y.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____92__898K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJS___14__359W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___191__645R.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1903AJ_____23__109S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___450__201C.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____112_2260M.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2265F.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___450__369C.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___62__839W.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1947ApJ___106__251K.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___391__832R.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106_2252R.pdf,34
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___426__404S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___269L__47O.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1997AJ____114__511R.pdf,45
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80__208V.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___292__687B.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1902ApJ____15__136P.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJS___36__275A.pdf,61
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJ___147__848K.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1989ApJS___70__139B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJ___322_1044L.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1951ApJ___113___21S.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1966ApJS___13__379K.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___456L__21P.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1949ApJ___109__391N.pdf,18
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90_1967D.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___449__341J.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___60__507H.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1947ApJ___105__212H.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___427__459P.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___451__806X.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___439__445G.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106__260L.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1975ApJS___29__397H.pdf,39
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___223__740P.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___73__781S.pdf,19
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___406__723B.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___330__620S.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1981AJ_____86__357V.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___280L__51V.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1975AJ_____80___93M.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1977ApJS___33__269S.pdf,89
/Users/jillnaiman/tmpADSDownloads/pdfs/1899ApJ_____9___20E.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___227L_125G.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1911ApJ____33___28F.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___447L___1B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1944ApJ____99__205S.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___193__327P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____103_1841P.pdf,20
/Users/jillnaiman/tmpADSDownloads/pdfs/1990AJ____100__108S.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__927O.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1967ApJS___14__154W.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___436__203J.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___423L__35P.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___413__604H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1993AJ____106_1354W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1902ApJ____16__249_.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___361__260G.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___446__318S.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1985AJ_____90__522S.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___355__448R.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJS___80__211H.pdf,43
/Users/jillnaiman/tmpADSDownloads/pdfs/1985ApJ___299__683C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___374__186B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___233__514J.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___397L___1W.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___466__473R.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJS___26__115S.pdf,49
/Users/jillnaiman/tmpADSDownloads/pdfs/1969ApJ___157__425C.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1976ApJ___207L_181B.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___333L__69M.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1986AJ_____91__326C.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1996ApJ___462__651L.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2265F.pdf,17
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___387__460H.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___333__168M.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJS___26__115S.pdf,61
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___441__244R.pdf,10
/Users/jillnaiman/tmpADSDownloads/pdfs/1955ApJ___122__361H.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1900ApJ____12___69A.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101___18G.pdf,40
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___414__178W.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1900ApJ____12___80H.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJS___55__127S.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___423__828Z.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___441L___5K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1984AJ_____89_1124E.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___434L__19S.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____104_1543F.pdf,14
/Users/jillnaiman/tmpADSDownloads/pdfs/1994AJ____107_1338W.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1978AJ_____83_1363G.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___376__404B.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1983ApJ___275___61V.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1981ApJ___243__317R.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___424__887O.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___285__368T.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___333__427N.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1991AJ____101_1699C.pdf,21
/Users/jillnaiman/tmpADSDownloads/pdfs/1961ApJ___133__255K.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJ___305__136C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJ___355___70C.pdf,7
/Users/jillnaiman/tmpADSDownloads/pdfs/1950ApJ___111__104J.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1948ApJ___107__337U.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJS___96___39B.pdf,75
/Users/jillnaiman/tmpADSDownloads/pdfs/1970AJ_____75_1066A.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1996AJ____111_2265F.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1968ApJ___154L__99K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1958ApJ___127___80J.pdf,8
/Users/jillnaiman/tmpADSDownloads/pdfs/1995ApJ___439__682C.pdf,0
/Users/jillnaiman/tmpADSDownloads/pdfs/1992AJ____103__142C.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJS___56__211F.pdf,3
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJS___76__153R.pdf,39
/Users/jillnaiman/tmpADSDownloads/pdfs/1978ApJ___219L_119C.pdf,5
/Users/jillnaiman/tmpADSDownloads/pdfs/1974ApJ___188___75H.pdf,13
/Users/jillnaiman/tmpADSDownloads/pdfs/1990ApJS___72__761B.pdf,16
/Users/jillnaiman/tmpADSDownloads/pdfs/1940ApJ____91__438G.pdf,24
/Users/jillnaiman/tmpADSDownloads/pdfs/1986ApJS___60__475I.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1987ApJS___65__451H.pdf,22
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___233__888T.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1993ApJ___407__252W.pdf,6
/Users/jillnaiman/tmpADSDownloads/pdfs/1959ApJ___130___99G.pdf,4
/Users/jillnaiman/tmpADSDownloads/pdfs/1973ApJ___179__847K.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___234__493V.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___368__463M.pdf,9
/Users/jillnaiman/tmpADSDownloads/pdfs/1994ApJ___435L__63G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1992ApJ___395L__17H.pdf,2
/Users/jillnaiman/tmpADSDownloads/pdfs/1936ApJ____84__346W.pdf,11
/Users/jillnaiman/tmpADSDownloads/pdfs/1991ApJ___383__336B.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1984ApJ___286__471G.pdf,15
/Users/jillnaiman/tmpADSDownloads/pdfs/1979ApJ___232___60G.pdf,1
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJ___331__303B.pdf,12
/Users/jillnaiman/tmpADSDownloads/pdfs/1988ApJS___68___91R.pdf,46
